Industry_ID,Date,CO2,SO2
2,2020-04-30,2413.3263256377695,57.919831815306466
2,2020-05-31,4093.0686057066023,98.23364653695846
2,2020-06-30,5865.143561685767,140.7634454804584
2,2020-07-31,5596.527209743186,134.31665303383647
2,2020-08-31,3772.944615738513,90.55067077772432
2,2020-09-30,1313.9292045671882,31.53430090961252
2,2020-10-31,6302.152422262524,151.25165813430056
2,2020-11-30,4243.899213308591,101.8535811194062
2,2020-12-31,3792.105320580694,91.01052769393664
2,2021-01-31,3956.0053216941055,94.94412772065853
2,2021-02-28,3249.754642264983,77.99411141435958
2,2021-03-31,5730.706096871852,137.53694632492446
2,2021-04-30,6764.969938308396,162.35927851940153
2,2021-05-31,3758.3970849998873,90.20153003999728
2,2021-06-30,3170.4947692889345,76.09187446293443
2,2021-07-31,2043.3711401167643,49.040907362802336
2,2021-08-31,4174.658447013889,100.19180272833334
2,2021-09-30,3217.154949680502,77.21171879233205
2,2021-10-31,5816.805754170241,139.60333810008578
2,2021-11-30,2940.0925058806306,70.56222014113514
2,2021-12-31,3553.488525344502,85.28372460826805
2,2022-01-31,3042.442883061226,73.01862919346942
2,2022-02-28,1858.4147743418273,44.60195458420386
2,2022-03-31,994.4341336461315,23.866419207507157
2,2022-04-30,5820.414758933453,139.6899542144029
2,2022-05-31,1046.2848469962007,25.110836327908817
2,2022-06-30,1717.0303635923797,41.20872872621711
2,2022-07-31,2070.400061755782,49.68960148213878
2,2022-08-31,4355.491054022165,104.53178529653196
2,2022-09-30,3457.8045437193236,82.98730904926377
2,2022-10-31,2245.4449284464467,53.890678282714724
2,2022-11-30,5913.729759157954,141.9295142197909
2,2022-12-31,1780.6320548784088,42.73516931708181
2,2023-01-31,2187.724772369091,52.50539453685819
2,2023-02-28,2506.182489222861,60.14837974134866
2,2023-03-31,4504.728911120475,108.11349386689139
2,2023-04-30,4061.377274892932,97.47305459743036
2,2023-05-31,3167.9790497690046,76.03149719445611
2,2023-06-30,2999.7677326257635,71.99442558301831
2,2023-07-31,2116.5175933298933,50.79642223991744
2,2023-08-31,886.7393815702729,21.28174515768655
2,2023-09-30,3944.079764393941,94.65791434545459
2,2023-10-31,1200.7272550702978,28.81745412168715
2,2023-11-30,2978.2777062629884,71.47866495031172
2,2023-12-31,4388.810959234587,105.33146302163009
3,2019-01-31,1238.9833295234137,29.735599908561927
3,2019-02-28,1331.9737748031862,31.967370595276467
3,2019-03-31,3644.3408099490125,87.4641794387763
3,2019-04-30,2271.2777446873165,54.51066587249559
3,2019-05-31,3344.834214177621,80.2760211402629
3,2019-06-30,1979.9787653697351,47.51949036887364
3,2019-07-31,4371.853571198561,104.92448570876549
3,2019-08-31,4582.799381863129,109.9871851647151
3,2019-09-30,3000.804353096989,72.01930447432773
3,2019-10-31,2354.5304950727314,56.508731881745554
3,2019-11-30,3277.8960911819963,78.66950618836792
3,2019-12-31,5819.938306324855,139.6785193517965
3,2020-01-31,694.553259536044,16.669278228865057
3,2020-02-29,2794.7898413950475,67.07495619348114
3,2020-03-31,2679.6659443337553,64.31198266401013
3,2020-04-30,5089.249097421394,122.14197833811346
3,2020-05-31,3142.791262557009,75.4269903013682
3,2020-06-30,686.3271407975627,16.471851379141505
3,2020-07-31,741.6850995059957,17.800442388143896
3,2020-08-31,2446.0406103790842,58.70497464909803
3,2020-09-30,5098.074068852691,122.35377765246457
3,2020-10-31,2538.3166716699593,60.91960012007902
3,2020-11-30,1993.8782022090006,47.85307685301602
3,2020-12-31,3002.5722364689996,72.061733675256
3,2021-01-31,2421.0722422016925,58.105733812840626
3,2021-02-28,1371.9580774493443,32.926993858784265
3,2021-03-31,5830.767421989163,139.93841812773994
3,2021-04-30,2374.0572747172478,56.977374593213945
3,2021-05-31,1417.813899292461,34.027533583019064
3,2021-06-30,5056.423320021084,121.35415968050602
3,2021-07-31,984.1510707484954,23.619625697963894
3,2021-08-31,1739.3006850786164,41.743216441886794
3,2021-09-30,1727.7376386535993,41.465703327686384
3,2021-10-31,6657.380464047803,159.77713113714728
3,2021-11-30,3417.4714097604856,82.01931383425165
3,2021-12-31,2029.2563200267746,48.702151680642594
3,2022-01-31,3610.594248950336,86.65426197480807
3,2022-02-28,7069.148465211552,169.6595631650773
3,2022-03-31,2117.33110022626,50.81594640543024
3,2022-04-30,2182.72256781887,52.385341627652885
3,2022-05-31,5404.628306496692,129.71107935592062
3,2022-06-30,4240.89881741441,101.78157161794583
3,2022-07-31,2234.700253791878,53.63280609100508
3,2022-08-31,2116.356376150248,50.79255302760594
3,2022-09-30,6935.343007251936,166.44823217404647
3,2022-10-31,2544.5588462482756,61.06941230995862
3,2022-11-30,3740.60208367848,89.77445000828352
3,2022-12-31,3995.436715505889,95.89048117214134
3,2023-01-31,5582.652426516888,133.98365823640532
3,2023-02-28,5917.603059356552,142.02247342455723
3,2023-03-31,5925.978571408548,142.22348571380516
3,2023-04-30,2139.5913231609784,51.350191755863484
3,2023-05-31,3389.359316345749,81.34462359229796
3,2023-06-30,1198.4143275393048,28.76194386094332
3,2023-07-31,2276.7121886462255,54.641092527509414
3,2023-08-31,2367.3398199622293,56.816155679093505
3,2023-09-30,1347.666808509769,32.34400340423446
3,2023-10-31,4074.031871974087,97.7767649273781
3,2023-11-30,2440.7545171946904,58.57810841267256
3,2023-12-31,1183.607016326268,28.40656839183043
4,2019-01-31,4446.774969096905,106.72259925832572
4,2019-02-28,2816.8224093689396,67.60373782485455
4,2019-03-31,3185.737971652729,76.45771131966549
4,2019-04-30,1958.7168328813136,47.00920398915152
4,2019-05-31,5633.83537378966,135.21204897095183
4,2019-06-30,1274.4166718324075,30.58600012397778
4,2019-07-31,4724.868490891915,113.39684378140598
4,2019-08-31,3671.6654239978807,88.11997017594913
4,2019-09-30,1059.2182896297033,25.42123895111288
4,2019-10-31,2265.10677884108,54.362562692185925
4,2019-11-30,3311.7315040513045,79.48155609723132
4,2019-12-31,963.0415985465096,23.112998365116233
4,2020-01-31,2689.188547867789,64.54052514882694
4,2020-02-29,3429.4456003666755,82.30669440880023
4,2020-03-31,5001.0794088436305,120.02590581224713
4,2020-04-30,2626.0248082644734,63.024595398347365
4,2020-05-31,3594.2219572396743,86.26132697375219
4,2020-06-30,1624.7440192750632,38.99385646260152
4,2020-07-31,2070.097620705565,49.682342896933555
4,2020-08-31,2338.1281250808106,56.11507500193945
4,2020-09-30,2086.5243429531183,50.07658423087485
4,2020-10-31,3810.5293268640717,91.45270384473773
4,2020-11-30,2409.555367849813,57.82932882839552
4,2020-12-31,4588.224112248161,110.11737869395586
4,2021-01-31,3962.6461087569687,95.10350661016724
4,2021-02-28,4214.833082649126,101.15599398357902
4,2021-03-31,5233.532064356213,125.6047695445491
4,2021-04-30,3125.3538675757068,75.00849282181697
4,2021-05-31,3370.796532131107,80.89911677114657
4,2021-06-30,1895.3288299249402,45.48789191819857
4,2021-07-31,1185.435084043069,28.450442017033655
4,2021-08-31,3981.179206214215,95.54830094914117
4,2021-09-30,4404.160173308389,105.69984415940134
4,2021-10-31,3860.949067865274,92.66277762876659
4,2021-11-30,4300.954816386265,103.22291559327037
4,2021-12-31,3894.1446824614613,93.45947237907508
4,2022-01-31,3603.1679398499796,86.47603055639951
4,2022-02-28,1295.5480367755404,31.093152882612973
4,2022-03-31,2700.4022429968786,64.80965383192508
4,2022-04-30,3718.13007597843,89.23512182348232
4,2022-05-31,3085.8538303740424,74.06049192897703
4,2022-06-30,4887.694511739113,117.30466828173873
4,2022-07-31,3267.718457648779,78.4252429835707
4,2022-08-31,5713.7827595314975,137.13078622875594
4,2022-09-30,1158.8664653588237,27.812795168611775
4,2022-10-31,1411.317759209501,33.87162622102802
4,2022-11-30,947.4450049154535,22.738680117970883
4,2022-12-31,3164.244369176768,75.94186486024243
4,2023-01-31,2080.560492724329,49.9334518253839
4,2023-02-28,4569.891044611152,109.67738507066765
4,2023-03-31,2908.5917352234937,69.80620164536384
4,2023-04-30,3324.633816058036,79.79121158539286
4,2023-05-31,4002.0573363791623,96.0493760730999
4,2023-06-30,4144.333644927864,99.46400747826873
4,2023-07-31,1318.5053698283652,31.644128875880767
4,2023-08-31,1467.829815878807,35.22791558109137
4,2023-09-30,2473.4387501162887,59.36253000279092
4,2023-10-31,3273.7527973601987,78.57006713664478
4,2023-11-30,1439.3805719465602,34.545133726717445
4,2023-12-31,707.9878143654686,16.991707544771245
5,2019-01-31,2420.7536623266883,58.098087895840514
5,2019-02-28,1193.6108001144794,28.646659202747507
5,2019-03-31,3255.0941376041837,78.12225930250041
5,2019-04-30,4509.569687350507,108.22967249641216
5,2019-05-31,2907.948894684616,69.79077347243077
5,2019-06-30,4911.127677287731,117.86706425490556
5,2019-07-31,2196.455806258319,52.714939350199664
5,2019-08-31,5564.691221740997,133.55258932178393
5,2019-09-30,1795.6433191285923,43.09543965908622
5,2019-10-31,5274.226940691225,126.5814465765894
5,2019-11-30,6415.436070492209,153.97046569181302
5,2019-12-31,3538.4563205592235,84.92295169342137
5,2020-01-31,1782.871925074514,42.78892620178833
5,2020-02-29,3821.2978149945498,91.71114755986919
5,2020-03-31,2911.1649056488186,69.86795773557165
5,2020-04-30,4017.794978417724,96.42707948202538
5,2020-05-31,1162.6291931521887,27.90310063565253
5,2020-06-30,5351.171632426964,128.42811917824713
5,2020-07-31,1610.3589293693194,38.64861430486366
5,2020-08-31,779.4318443957776,18.706364265498664
5,2020-09-30,2125.7723874513094,51.01853729883143
5,2020-10-31,907.3030313884512,21.775272753322835
5,2020-11-30,4715.241269168017,113.16579046003243
5,2020-12-31,2387.115341470416,57.290768195289985
5,2021-01-31,2130.1049212891685,51.12251811094005
5,2021-02-28,4020.5374178936195,96.49289802944686
5,2021-03-31,1768.098147195734,42.434355532697616
5,2021-04-30,6013.59906041105,144.3263774498652
5,2021-05-31,5342.7168575172245,128.2252045804134
5,2021-06-30,5349.486139402119,128.38766734565087
5,2021-07-31,1397.804478832437,33.54730749197849
5,2021-08-31,3421.656213951044,82.11974913482504
5,2021-09-30,4769.184898345385,114.46043756028922
5,2021-10-31,3811.7337206526195,91.48160929566286
5,2021-11-30,3780.161181470228,90.72386835528546
5,2021-12-31,3023.266389092935,72.55839333823043
5,2022-01-31,1369.4154275981232,32.865970262354956
5,2022-02-28,2389.611985248949,57.35068764597478
5,2022-03-31,5840.713133984091,140.1771152156182
5,2022-04-30,1680.993433990197,40.34384241576472
5,2022-05-31,2967.45661074249,71.21895865781975
5,2022-06-30,2284.6147526901445,54.83075406456347
5,2022-07-31,2502.0550426013206,60.0493210224317
5,2022-08-31,3616.189632354486,86.78855117650768
5,2022-09-30,872.4806841507482,20.939536419617955
5,2022-10-31,2030.9859900630768,48.743663761513844
5,2022-11-30,1985.4455705196647,47.650693692471954
5,2022-12-31,1754.06463015183,42.09755112364392
5,2023-01-31,3165.764566385714,75.97834959325714
5,2023-02-28,1080.8536590242898,25.940487816582955
5,2023-03-31,4116.646877749986,98.79952506599966
5,2023-04-30,1385.8135575859499,33.2595253820628
5,2023-05-31,3137.980377013094,75.31152904831426
5,2023-06-30,2038.1391051764526,48.91533852423486
5,2023-07-31,4163.587048052155,99.92608915325174
5,2023-08-31,4440.848009623152,106.58035223095567
5,2023-09-30,4648.4267491601,111.56224197984243
5,2023-10-31,3514.762291920451,84.35429500609082
5,2023-11-30,4243.228134936195,101.83747523846866
5,2023-12-31,1822.5560415416921,43.74134499700061
6,2019-01-31,2357.7039302818102,56.58489432676345
6,2019-02-28,2705.5223729412273,64.93253695058947
6,2019-03-31,989.0694278228293,23.737666267747905
6,2019-04-30,1072.9506851374924,25.75081644329982
6,2019-05-31,4137.376926856451,99.29704624455482
6,2019-06-30,2054.90728614364,49.31777486744736
6,2019-07-31,2191.6911195443568,52.60058686906457
6,2019-08-31,2855.597439142498,68.53433853941995
6,2019-09-30,2575.4568987087528,61.810965569010065
6,2019-10-31,1671.96613181834,40.127187163640166
6,2019-11-30,4683.546026635575,112.40510463925379
6,2019-12-31,3692.0198009332244,88.60847522239739
6,2020-01-31,3365.5732197958814,80.77375727510116
6,2020-02-29,3761.099055450466,90.26637733081118
6,2020-03-31,4300.889986158869,103.22135966781286
6,2020-04-30,2307.251628277283,55.374039078654796
6,2020-05-31,4094.2828948350543,98.2627894760413
6,2020-06-30,5108.165441359286,122.59597059262285
6,2020-07-31,3665.7976864614143,87.97914447507394
6,2020-08-31,1625.958920406897,39.023014089765525
6,2020-09-30,2906.987936376008,69.7677104730242
6,2020-10-31,3486.010094479142,83.6642422674994
6,2020-11-30,2469.2104905492256,59.261051773181414
6,2020-12-31,3167.3022155435724,76.01525317304574
6,2021-01-31,5283.542027478503,126.80500865948409
6,2021-02-28,5458.340519093461,131.00017245824304
6,2021-03-31,5019.794590970533,120.47507018329281
6,2021-04-30,3527.2109822386838,84.6530635737284
6,2021-05-31,2991.31724983869,71.79161399612856
6,2021-06-30,1572.050602693214,37.72921446463714
6,2021-07-31,4072.6050113501014,97.74252027240244
6,2021-08-31,1920.2094449272677,46.08502667825443
6,2021-09-30,2374.45870847647,56.98700900343528
6,2021-10-31,2488.094862664495,59.71427670394788
6,2021-11-30,5537.516547066469,132.90039712959523
6,2021-12-31,2213.2597815215167,53.11823475651641
6,2022-01-31,5350.559838984118,128.41343613561884
6,2022-02-28,6578.411911305107,157.88188587132257
6,2022-03-31,2127.95723293135,51.0709735903524
6,2022-04-30,2926.4315512542817,70.23435723010276
6,2022-05-31,5272.418606159334,126.538046547824
6,2022-06-30,3372.217486119607,80.93321966687057
6,2022-07-31,5289.091928382788,126.93820628118692
6,2022-08-31,3410.469567133102,81.85126961119445
6,2022-09-30,3599.6243125811015,86.39098350194642
6,2022-10-31,5254.482998392673,126.10759196142415
6,2022-11-30,1787.0148842773442,42.88835722265626
6,2022-12-31,1657.3197749182636,39.77567459803833
6,2023-01-31,4458.740841874516,107.00978020498839
6,2023-02-28,1735.6262902383182,41.65503096571964
6,2023-03-31,4070.7254130344268,97.69740991282625
6,2023-04-30,3108.108614780606,74.59460675473454
6,2023-05-31,2457.7194057000993,58.98526573680238
6,2023-06-30,1846.217967153521,44.309231211684505
6,2023-07-31,5358.542516892684,128.6050204054244
6,2023-08-31,1222.1927137469881,29.33262512992772
6,2023-09-30,4324.9032286753045,103.79767748820731
6,2023-10-31,1510.6846232834166,36.256430958802
6,2023-11-30,3424.9309741449365,82.19834337947847
6,2023-12-31,5594.98317414911,134.27959617957862
7,2019-01-31,1699.3502403274706,40.7844057678593
7,2019-02-28,2107.0348947930684,50.56883747503364
7,2019-03-31,4462.820493920184,107.10769185408444
7,2019-04-30,2359.6921492120127,56.632611581088305
7,2019-05-31,5834.9822701890125,140.0395744845363
7,2019-06-30,1544.2408495164702,37.061780388395285
7,2019-07-31,1924.4318177530974,46.18636362607434
7,2019-08-31,1534.165071750328,36.81996172200787
7,2019-09-30,1308.399602097995,31.401590450351883
7,2019-10-31,3148.243141606686,75.55783539856047
7,2019-11-30,2627.670207618634,63.06408498284721
7,2019-12-31,3959.3794901134734,95.02510776272337
7,2020-01-31,2398.5293095993056,57.56470343038334
7,2020-02-29,1267.7576743744405,30.42618418498657
7,2020-03-31,1692.202494780794,40.61285987473906
7,2020-04-30,1762.0669773859697,42.28960745726328
7,2020-05-31,3971.6111940406468,95.31866865697553
7,2020-06-30,2055.128879965484,49.32309311917162
7,2020-07-31,1899.4314194045564,45.58635406570935
7,2020-08-31,3436.884617330043,82.48523081592104
7,2020-09-30,1590.1385223180528,38.16332453563327
7,2020-10-31,5807.486302973404,139.3796712713617
7,2020-11-30,4653.08167311957,111.67396015486969
7,2020-12-31,2936.1229132420185,70.46694991780845
7,2021-01-31,4240.019354163485,101.76046449992363
7,2021-02-28,1303.1266445122965,31.275039468295112
7,2021-03-31,1807.779864756351,43.38671675415242
7,2021-04-30,787.2123618187203,18.893096683649286
7,2021-05-31,3409.722657716473,81.83334378519535
7,2021-06-30,2922.6269839714955,70.1430476153159
7,2021-07-31,5486.255885061983,131.67014124148758
7,2021-08-31,2401.976179415412,57.64742830596989
7,2021-09-30,1508.6496157209326,36.20759077730238
7,2021-10-31,2472.6603716442496,59.34384891946199
7,2021-11-30,1542.2254499972591,37.01341079993422
7,2021-12-31,3553.722655684327,85.28934373642385
7,2022-01-31,1745.422354329595,41.89013650391028
7,2022-02-28,5288.7006402866255,126.92881536687902
7,2022-03-31,2367.451559880026,56.81883743712062
7,2022-04-30,935.3811605863498,22.449147854072397
7,2022-05-31,2303.4715433659685,55.28331704078324
7,2022-06-30,1451.857500870809,34.844580020899414
7,2022-07-31,1546.35259571373,37.11246229712952
7,2022-08-31,1886.5502484851947,45.277205963644676
7,2022-09-30,2020.0968582171606,48.48232459721186
7,2022-10-31,2340.0252641522616,56.16060633965428
7,2022-11-30,4201.381206380482,100.83314895313157
7,2022-12-31,2587.4941315257347,62.09985915661763
7,2023-01-31,3312.8792733539885,79.50910256049573
7,2023-02-28,1738.892359492638,41.73341662782331
7,2023-03-31,3364.7848178033014,80.75483562727923
7,2023-04-30,1526.0762806933799,36.62583073664111
7,2023-05-31,2163.355112347069,51.92052269632965
7,2023-06-30,1097.66278334801,26.343906800352244
7,2023-07-31,4608.34938259662,110.60038518231887
7,2023-08-31,2662.508875231938,63.90021300556651
7,2023-09-30,3236.861511784477,77.68467628282744
7,2023-10-31,2717.629753524825,65.2231140845958
7,2023-11-30,6717.4672849533035,161.21921483887928
7,2023-12-31,4691.771543180167,112.60251703632402
8,2019-01-31,1161.4587388091795,18.583339820946875
8,2019-02-28,1892.1528395871,30.27444543339361
8,2019-03-31,3158.846180086918,50.54153888139069
8,2019-04-30,1590.2100242496997,25.4433603879952
8,2019-05-31,4035.7464826685646,64.57194372269704
8,2019-06-30,3123.253889875039,49.97206223800063
8,2019-07-31,3781.1218458575568,60.49794953372092
8,2019-08-31,3366.11236317759,53.85779781084145
8,2019-09-30,2205.7907038360613,35.29265126137698
8,2019-10-31,3508.694845517562,56.139117528281
8,2019-11-30,5215.843832812047,83.45350132499277
8,2019-12-31,1756.6088825898917,28.10574212143827
8,2020-01-31,1115.60881402928,17.849741024468482
8,2020-02-29,1531.3423910679874,24.501478257087797
8,2020-03-31,2168.342128312502,34.69347405300004
8,2020-04-30,2695.8905328046762,43.13424852487483
8,2020-05-31,1273.390811918657,20.374252990698515
8,2020-06-30,5930.195274762067,94.88312439619308
8,2020-07-31,2162.814033664273,34.60502453862838
8,2020-08-31,4830.911926913745,77.29459083061994
8,2020-09-30,3182.9676261880795,50.92748201900928
8,2020-10-31,3514.5445767999745,56.2327132287996
8,2020-11-30,6002.621730978701,96.04194769565923
8,2020-12-31,1920.2485219215826,30.723976350745325
8,2021-01-31,2477.8411398666453,39.645458237866336
8,2021-02-28,1389.2380123971093,22.227808198353753
8,2021-03-31,4987.493007721633,79.79988812354614
8,2021-04-30,2864.8509089073696,45.83761454251792
8,2021-05-31,3447.230745695075,55.155691931121204
8,2021-06-30,4134.450965083038,66.15121544132862
8,2021-07-31,5813.652009342263,93.01843214947621
8,2021-08-31,2219.2847729748214,35.508556367597144
8,2021-09-30,3247.0641427222026,51.953026283555246
8,2021-10-31,4014.763843667165,64.23622149867465
8,2021-11-30,4922.52187878484,78.76035006055746
8,2021-12-31,3845.6551543098703,61.53048246895793
8,2022-01-31,4965.454299388291,79.44726879021266
8,2022-02-28,6065.682852976155,97.0509256476185
8,2022-03-31,657.440017109805,10.51904027375688
8,2022-04-30,1640.1475423170627,26.242360677073005
8,2022-05-31,1177.8933616655443,18.84629378664871
8,2022-06-30,3173.292995981114,50.77268793569783
8,2022-07-31,5890.266291093484,94.24426065749576
8,2022-08-31,3507.543297203907,56.120692755262525
8,2022-09-30,2928.866649782062,46.861866396512994
8,2022-10-31,3730.60807897171,59.68972926354736
8,2022-11-30,3433.905534925134,54.94248855880215
8,2022-12-31,978.1578263146046,15.650525221033673
8,2023-01-31,4226.939070722475,67.63102513155961
8,2023-02-28,4216.209591767039,67.45935346827262
8,2023-03-31,1378.532454985544,22.056519279768708
8,2023-04-30,3001.7873875408586,48.02859820065375
8,2023-05-31,2858.9756918373714,45.74361106939794
8,2023-06-30,1596.485050788835,25.54376081262136
8,2023-07-31,3370.2727797322427,53.92436447571589
8,2023-08-31,5682.349407101563,90.91759051362502
8,2023-09-30,1834.9210735698398,29.35873717711744
8,2023-10-31,2810.2614112417446,44.964182579867916
8,2023-11-30,3492.7246453134594,55.88359432501535
8,2023-12-31,2676.799983886507,42.82879974218412
9,2019-01-31,3283.504574554937,78.80410978931849
9,2019-02-28,2971.875944918944,71.32502267805465
9,2019-03-31,4984.42036900003,119.62608885600075
9,2019-04-30,2842.5763989145867,68.22183357395008
9,2019-05-31,1645.2511501299196,39.48602760311807
9,2019-06-30,3498.4613090565535,83.96307141735728
9,2019-07-31,1675.2929760898303,40.20703142615593
9,2019-08-31,2012.0771057030777,48.28985053687387
9,2019-09-30,7029.2810679867225,168.70274563168135
9,2019-10-31,1940.5460533429214,46.573105280230116
9,2019-11-30,3538.0831454887248,84.9139954917294
9,2019-12-31,2984.9787492675205,71.63948998242049
9,2020-01-31,5947.44370231844,142.73864885564257
9,2020-02-29,1441.3297378946195,34.591913709470866
9,2020-03-31,1007.8664692136106,24.188795261126653
9,2020-04-30,4599.993345946331,110.39984030271195
9,2020-05-31,4808.611823508906,115.40668376421374
9,2020-06-30,1568.7106699860985,37.649056079666366
9,2020-07-31,4041.0948836239572,96.98627720697498
9,2020-08-31,1488.144156367337,35.71545975281609
9,2020-09-30,4257.966525059879,102.1911966014371
9,2020-10-31,2812.764330885797,67.50634394125912
9,2020-11-30,5633.463502039522,135.20312404894852
9,2020-12-31,4000.975030098311,96.02340072235947
9,2021-01-31,6175.863152084008,148.2207156500162
9,2021-02-28,1772.1073041712998,42.530575300111195
9,2021-03-31,3683.779596727579,88.41071032146189
9,2021-04-30,4379.545168625087,105.10908404700209
9,2021-05-31,1958.5887479251023,47.00612995020246
9,2021-06-30,1957.1937547747034,46.97265011459289
9,2021-07-31,1782.9875028216452,42.79170006771948
9,2021-08-31,4207.725709594657,100.98541703027179
9,2021-09-30,3227.669320639966,77.46406369535919
9,2021-10-31,2129.77556421919,51.11461354126056
9,2021-11-30,7110.94079885142,170.66257917243408
9,2021-12-31,1849.1575787756221,44.37978189061493
9,2022-01-31,3343.260077803516,80.2382418672844
9,2022-02-28,3838.4607880491535,92.12305891317969
9,2022-03-31,5095.012061556472,122.28028947735532
9,2022-04-30,1562.2816629981871,37.49475991195649
9,2022-05-31,2541.334559090132,60.99202941816317
9,2022-06-30,2038.98407026815,48.9356176864356
9,2022-07-31,1635.4828448561539,39.2515882765477
9,2022-08-31,2572.2983118739553,61.73515948497492
9,2022-09-30,1560.7393308029725,37.45774393927134
9,2022-10-31,6126.031707295158,147.02476097508378
9,2022-11-30,3368.2728632526014,80.83854871806243
9,2022-12-31,1936.3922203199093,46.47341328767783
9,2023-01-31,1483.8872899761898,35.61329495942856
9,2023-02-28,2023.4347573457944,48.56243417629907
9,2023-03-31,2383.5752616858153,57.205806280459576
9,2023-04-30,6423.982021907464,154.17556852577914
9,2023-05-31,2274.641098756132,54.59138637014717
9,2023-06-30,4598.02835247949,110.3526804595078
9,2023-07-31,1995.7295878051948,47.897510107324685
9,2023-08-31,1357.5494338093508,32.58118641142442
9,2023-09-30,1642.190334905517,39.4125680377324
9,2023-10-31,1668.450884739558,40.04282123374939
9,2023-11-30,4279.822195442822,102.71573269062772
9,2023-12-31,2467.1050254089987,59.210520609815966
10,2019-01-31,2172.6656570780387,52.14397576987294
10,2019-02-28,2704.88063061555,64.9171351347732
10,2019-03-31,4126.511151327331,99.03626763185596
10,2019-04-30,1174.5762295615025,28.18982950947606
10,2019-05-31,1191.6257048503483,28.59901691640836
10,2019-06-30,2335.615149135105,56.054763579242525
10,2019-07-31,4792.172360118694,115.01213664284866
10,2019-08-31,2625.097529279663,63.00234070271191
