Industry_ID,Date,BOD,COD,TSS,pH
2,2020-12-31,24.21655122095194,44.36235500335453,91.27822522455645,6.619925363871039
2,2021-01-31,10.050934967635131,15.981039051719645,60.59731568123604,7.857878004003123
2,2021-02-28,24.027721255703636,44.13210527979612,54.803424134830074,7.385940997517716
2,2021-03-31,16.21845276052841,30.559776645332825,97.7434034580453,7.099144688685933
2,2021-04-30,25.02590975657301,46.779046270127715,93.90083477451283,6.870197088775263
2,2021-05-31,17.821179816937143,31.619225809951185,90.8886670976011,7.531782859693009
2,2021-06-30,16.257678494317332,30.99514812173166,58.33145895634012,8.123064482968006
2,2021-07-31,47.01733717879974,86.27907136893927,78.85923071698708,7.02889779279261
2,2021-08-31,7.654964474674357,15.168032222837965,68.56990399470983,7.384828875672812
2,2021-09-30,17.364252230600535,28.265920457626564,61.26592350399436,7.534925249350519
2,2021-10-31,46.65313597869433,84.14112427679362,88.83806956395782,6.543525963487995
2,2021-11-30,23.207504469128402,44.31133054719338,66.00230595355525,6.175458833032889
2,2021-12-31,28.071717011590003,54.46024106430681,92.91435942472556,7.52286756627017
2,2022-01-31,19.580123116740808,33.37899806282151,73.81580267853957,7.624570320845559
2,2022-02-28,10.256332242065069,18.582349361874122,25.09275098195571,6.849953019381308
2,2022-03-31,6.621580503876008,12.66471995801134,31.68433240870125,7.096665333476366
2,2022-04-30,28.662543922414162,47.36025548694171,90.50024962928859,6.951863345898952
2,2022-05-31,13.26489084049633,26.216713859107475,31.068946228843917,7.255139505266036
2,2022-06-30,19.11459084960579,34.59347140101669,34.13214333439561,7.498906359132014
2,2022-07-31,27.300441192552427,51.63463540481827,73.76508192986151,6.615115561059562
2,2022-08-31,37.18092370542591,62.6082017416016,76.87135416769895,6.71977245086003
2,2022-09-30,33.32663400314674,60.476156497988626,56.05973143966952,6.938826548679447
2,2022-10-31,23.610015191323722,44.68214904970226,44.93883524907351,6.782421701072624
2,2022-11-30,23.52183585517155,40.57663028964725,91.90635167051758,7.183228583148986
2,2022-12-31,22.246437215992,41.57312253147503,58.79647425473184,6.871522754823251
2,2023-01-31,13.868051997869168,27.03507968092671,51.49385563765482,6.658203099917539
2,2023-02-28,46.118654667051295,83.05696659202366,98.19931371990944,7.354766788653688
2,2023-03-31,36.81010284836195,67.65664281654468,68.68169936554348,6.83961258354686
2,2023-04-30,46.81061577021414,93.2624220740405,99.43115503671027,6.9986991661954905
2,2023-05-31,22.588030212421586,35.593872090982444,95.30410498728392,7.081334999498766
2,2023-06-30,17.623611867378706,29.56699765215469,90.78538311335531,6.571846715278426
2,2023-07-31,48.79136024379463,88.88237149638675,83.7843838364048,6.661262171501418
2,2023-08-31,20.688386885807507,36.84068552177368,35.336717436942656,7.335873645538646
2,2023-09-30,31.18403110628037,52.599081267016615,67.04950708121282,7.180572385173434
2,2023-10-31,9.25102058200583,16.521731948709306,42.68931993577653,6.710459845760285
2,2023-11-30,40.544751533501184,65.3893858914389,69.08270206466487,6.654341314491612
2,2023-12-31,17.368621291687887,27.22838883521437,61.06795005648022,5.888193984502235
3,2019-01-31,21.356094269200213,33.521010039868884,46.205926718407156,5.787879869863529
3,2019-02-28,6.039445731016403,9.636511529410381,51.050749469413205,7.442022698180525
3,2019-03-31,25.612620218623412,49.43414597829626,50.369732899926134,6.852229379926725
3,2019-04-30,27.92818665392884,43.455363712462194,78.08763229223266,7.076157756788312
3,2019-05-31,22.23589344281848,41.937033744105406,51.69800303461396,7.441554888573579
3,2019-06-30,12.357724498446188,19.74666015141977,65.40263484645357,6.961081401493599
3,2019-07-31,47.702960671065966,82.05680636108629,92.27184478176507,6.632098042478585
3,2019-08-31,35.66275710510798,68.16861924525894,91.18122763055041,7.101836042446549
3,2019-09-30,18.400650170389266,35.22113762957574,40.7314710762761,6.500348883852545
3,2019-10-31,41.47525427271948,62.858145118289535,78.40105152480855,6.747612539385892
3,2019-11-30,20.849094822569025,33.49036361707706,80.44710513735798,7.256953924829458
3,2019-12-31,42.44700059529983,73.8380445198189,90.34033616972891,7.089790890969799
3,2020-01-31,14.130797662022633,21.878251025905115,26.350006670891126,6.057399973989441
3,2020-02-29,40.244052860308464,71.90302997704619,69.87681132233192,6.851866278245559
3,2020-03-31,17.205301053430517,29.546628751735295,74.41188026050528,7.255601299762491
3,2020-04-30,27.96345234569195,55.700964370689775,91.93924674661346,7.686829272581479
3,2020-05-31,26.2050000489679,42.01962033750933,45.17192093698534,6.897532481093378
3,2020-06-30,11.011734386978125,19.682261471779896,25.574802448691898,7.003434127469519
3,2020-07-31,3.6831949134761643,7.2836293791959745,27.225116729855486,6.7584694741582805
3,2020-08-31,24.055247856516253,41.04637541137677,44.32054152502914,7.073396505992775
3,2020-09-30,25.6309255008996,40.26794126678053,73.45721312537972,6.9833850046777695
3,2020-10-31,25.378378933998853,45.55781349516155,47.12805307406172,6.89594157136373
3,2020-11-30,9.247224312900386,14.642333326352663,41.97093311606739,6.447147665757032
3,2020-12-31,25.42491458135538,45.2523873231212,91.75727763878564,6.892539484855632
3,2021-01-31,3.6602938524074524,6.329605253910055,32.89443888977593,7.280459723970619
3,2021-02-28,10.063523800481438,16.337665083114594,33.71042201503942,6.85225984098542
3,2021-03-31,44.94883284384156,78.41094272524008,87.89119111771211,7.145930881000007
3,2021-04-30,39.28621091540752,69.71971576631513,67.70330208867121,7.449732485574123
3,2021-05-31,3.3787693716858476,5.721169670213557,29.330578890188036,5.932162893010652
3,2021-06-30,12.719470288203098,20.707600130664257,68.29592719248484,8.568874266829997
3,2021-07-31,5.972583018661263,9.58810097256234,27.309253724533587,6.732193330787294
3,2021-08-31,13.781873596474812,25.02850146064839,26.073645825029498,7.4283085523128385
3,2021-09-30,11.301920420464825,18.266075193768756,68.27804983464331,7.436459593385393
3,2021-10-31,34.257852077943475,65.45702594780644,94.69210402238903,6.685047372640794
3,2021-11-30,32.145703049779925,50.36955798298303,66.59930110263217,6.737955801032704
3,2021-12-31,46.78805700299997,73.22166986228589,81.14839255946501,7.076177436016861
3,2022-01-31,8.658081908611976,13.70986962155247,67.37382682564402,7.482698742295585
3,2022-02-28,43.949012902013955,76.38267532860772,97.45356288465078,7.618065360903109
3,2022-03-31,5.682346788304599,10.44930501338302,33.3233143438861,6.2231206169919675
3,2022-04-30,9.783456248529339,15.16370571042676,35.245067773837945,7.408944829012515
3,2022-05-31,18.791450044413804,33.06385964836701,76.60333328770103,6.409593592345578
3,2022-06-30,44.61617994165909,83.41054085445488,83.04935336145718,7.557160847334436
3,2022-07-31,11.208313094170569,19.525313320766138,41.74475391288972,6.912072797783964
3,2022-08-31,3.0610458297847956,5.014356300500244,29.33833370853705,7.830735082864009
3,2022-09-30,27.47571347527743,43.0582188780794,98.62399928893359,7.018930957504475
3,2022-10-31,19.959562644707148,39.86904045274107,43.141997058466686,7.292286313974784
3,2022-11-30,18.183587984491666,29.00380156492117,64.54244955654346,7.212943603096518
3,2022-12-31,38.96295490559944,69.1980189833281,81.79826553508292,7.009573888707876
3,2023-01-31,29.24809848618976,58.39755798578103,85.35648414922711,6.327942764818406
3,2023-02-28,34.37675999555529,66.00021931656556,81.5698730010267,6.198369766592025
3,2023-03-31,21.177871494709752,41.23431436366529,81.382912977932,7.705525450529612
3,2023-04-30,30.783540051007616,46.90859335469995,60.72517999758241,6.797294996193111
3,2023-05-31,27.20465727156778,47.91434110602079,79.50619181261476,6.634243298051835
3,2023-06-30,5.5718899225553224,8.707071125930305,47.79568841912705,6.488402244340853
3,2023-07-31,10.997507750157641,21.732294859275587,50.272354428809244,6.205767729791221
3,2023-08-31,27.15431632149681,42.66174512292825,78.58181230534316,7.396467426746554
3,2023-09-30,8.924237220675613,13.43730422747637,41.00450109817672,6.241063126659595
3,2023-10-31,44.70759453037651,81.03316750613908,77.86532575325363,6.821485399596695
3,2023-11-30,21.620068094739807,36.04119364451185,48.741224895090255,6.685368303153606
3,2023-12-31,7.750884859258019,14.669591359700538,30.126490023246898,7.76686385495825
4,2019-01-31,51.336571187515226,83.89765792358062,93.60483362173778,7.474223174930768
4,2019-02-28,12.135555629609998,21.62349691171695,97.64029987749193,6.357022613142587
4,2019-03-31,27.944689637959428,44.74828749265632,58.80148562041848,7.832158549062317
4,2019-04-30,35.98611441708211,55.49601000218041,76.00839140852295,7.362361928947129
4,2019-05-31,32.57396934274449,49.084827641599034,85.5391989093391,6.608117167206801
4,2019-06-30,10.586034011713707,17.982750870983917,45.31047460277294,6.65472947384187
4,2019-07-31,13.633395036376895,23.547227872390906,63.52082849082434,6.330697100138376
4,2019-08-31,10.273130671902512,17.821444631459997,77.90956227126148,7.3464593115158054
4,2019-09-30,16.11815018570205,25.067203958426617,27.123345580200084,6.496093050631284
4,2019-10-31,18.509495936699647,35.43523866497507,43.7467709798216,6.441462928769127
4,2019-11-30,21.87938004389251,34.62723115343815,51.16675562813676,7.056052473412259
4,2019-12-31,5.73497144293145,9.36979863418594,37.10221007915378,7.872319586629341
4,2020-01-31,19.700525972034473,30.705278251990368,50.17553747792947,6.552326838818488
4,2020-02-29,38.28678490089368,74.30629253924323,76.90552352682766,6.795949580419889
4,2020-03-31,13.008530075870526,20.005166203528074,79.84873897774722,7.618719067342069
4,2020-04-30,37.54394727639015,57.12006637000595,92.63305214096715,6.771349172456605
4,2020-05-31,14.425771590146674,27.441385363829106,58.47901676973961,7.134266993232404
4,2020-06-30,6.7203770578490865,10.613756517928376,29.984749433220408,7.756504633001994
4,2020-07-31,7.7069383632820925,13.197557174709535,44.367326474962,7.007809166974802
4,2020-08-31,7.39207588756736,12.11730348848067,39.09402856114922,7.4511385868933235
4,2020-09-30,14.01854578684325,21.301035375978927,74.10318065172244,6.382328091426998
4,2020-10-31,9.411801684247841,14.144613603213253,92.34393902182494,7.5823326042507855
4,2020-11-30,7.15768586901282,10.875881849425573,59.936931491734356,7.193404260344601
4,2020-12-31,20.816983170076238,36.11002609471755,67.25465130344801,7.545490212592983
4,2021-01-31,7.571814640837197,12.399937623788151,58.229452174781585,7.202050827504504
4,2021-02-28,18.614450245399322,33.86929153176494,69.94765871045783,6.4890129448046014
4,2021-03-31,26.89984785412989,48.51181716858067,96.51513233886315,6.434692332531236
4,2021-04-30,40.980908192817196,68.59194020983585,89.72476235191542,7.311355611950134
4,2021-05-31,25.77008843560051,48.4386501792897,57.654523463180176,6.969117900069936
4,2021-06-30,22.193169021158027,41.90961735492669,45.87763612469924,7.239720759043032
4,2021-07-31,5.696698231363905,8.779387649145526,30.73599666244848,6.057116540622879
4,2021-08-31,20.585901981716557,35.725467593375,86.67859083890158,6.803099065778246
4,2021-09-30,40.181099563566285,71.6776032887215,74.2041266481778,6.824401899098118
4,2021-10-31,19.744939623663328,35.31001381396242,73.3558936432614,8.342337119032036
4,2021-11-30,8.734935660686363,14.252127808370163,66.90744584682983,7.267408668172955
4,2021-12-31,44.95135340734452,83.21593096465809,81.26993229541317,7.614490251244531
4,2022-01-31,9.420461708394466,16.532222649512434,71.14402399618105,6.674583637185019
4,2022-02-28,14.352166043790218,28.147234712374548,27.618366449216786,7.000922977615503
4,2022-03-31,24.36836572208071,42.94602354609257,77.17184892655435,6.640583806195635
4,2022-04-30,6.78743343800466,11.33423410891605,50.88128091349253,7.37250265643864
4,2022-05-31,22.613997961442013,38.132955051547526,59.171436732793865,6.452299548495382
4,2022-06-30,35.57922787294355,59.71561945380577,97.60572860880501,7.149195923283152
4,2022-07-31,31.08536230771353,49.183346179974436,81.80983340880383,7.061421719270099
4,2022-08-31,12.439876472958812,20.90857987961871,92.68097749645777,6.495667999416586
4,2022-09-30,6.645797011400259,10.831555359822618,31.91259688543242,6.967012689554595
4,2022-10-31,18.94652339050789,29.919439358841654,51.0639096485316,7.225327777667327
4,2022-11-30,12.155306334849156,18.95403516092823,28.883941654961262,7.095211944962529
4,2022-12-31,33.69178306114337,54.43716317895158,64.86791145150484,7.224609360642517
4,2023-01-31,28.98793815380043,49.55753087159209,76.10147599310116,6.242764845409616
4,2023-02-28,9.835384381848678,14.792708762344413,62.682046537478236,7.160796605669619
4,2023-03-31,33.48549044284642,50.335038362782576,95.73811172209636,7.753816779456842
4,2023-04-30,20.36877676856578,39.58793282265467,50.93545738078188,6.653923893961555
4,2023-05-31,30.207271127443818,45.66897996224703,56.48865232647382,6.813168960867915
4,2023-06-30,52.30322152353012,93.26226698472428,90.13071429602006,6.746364294703094
4,2023-07-31,5.712092076910234,9.21383035050268,25.46931032698527,6.944667315721335
4,2023-08-31,11.257451072171788,18.060263280292208,50.30907092231717,6.551678886342396
4,2023-09-30,20.153759074597072,32.84889545832059,47.229400515646255,6.4988914905366375
4,2023-10-31,14.713322093703665,25.782294262387296,55.84779790496735,6.623782381323482
4,2023-11-30,11.70892503873684,22.383209724940524,33.79601108503338,7.734791268680443
4,2023-12-31,2.7268513903723974,5.4043783487158885,26.215029800460044,7.147713643282443
5,2019-01-31,39.366762736350125,61.62815023709687,95.79462126073435,7.536443371496447
5,2019-02-28,3.84677281562886,6.7176174545898375,28.374761592656828,7.1627184297169055
5,2019-03-31,22.041177076894805,34.640811616892556,72.50588051815953,6.501162713629675
5,2019-04-30,16.86386329940712,31.06851622474955,64.41027305169199,7.518323414709628
5,2019-05-31,17.91787483172353,30.07153507098134,92.70291328340173,7.585099354598302
5,2019-06-30,31.52184039290318,53.661600021877796,96.82237347044409,7.067148248623896
5,2019-07-31,13.892013351435448,25.654534757722686,31.573737714598998,7.517862321291516
5,2019-08-31,45.83653360200181,80.753970205955,90.46445661742484,7.409864165845506
5,2019-09-30,12.65278226987662,20.926252531653446,46.169685280969965,7.418164359667728
5,2019-10-31,23.967018545663688,47.63660610327797,85.74433152271745,7.119414693093207
5,2019-11-30,11.783088877561942,19.673665377009687,87.49032674475056,6.374651968505887
5,2019-12-31,29.716886440427285,51.34161412262239,74.35766635423691,7.010971904107666
5,2020-01-31,28.60769466465341,43.74925118274119,56.12203270597604,8.082528033903301
5,2020-02-29,29.817243203869204,50.26511115059073,90.3934795960379,7.595274297171798
5,2020-03-31,24.789474431948957,48.03126287959744,71.0800005573493,7.217987694750023
5,2020-04-30,13.378074299634966,20.228385428852306,68.54839194322255,5.733876957390157
5,2020-05-31,7.554339229878213,14.294341364028629,33.73441978612844,6.239201578683665
5,2020-06-30,27.811694447908515,50.41328455607131,96.84593949446032,7.8733694687541735
5,2020-07-31,7.803480928802048,15.131080279368467,25.92557845452805,7.273480547731645
5,2020-08-31,9.437001816386429,17.726266460692337,28.652113629994734,7.034422865641926
5,2020-09-30,17.9159865612697,30.55382324164106,76.0418621334326,5.679551160328147
5,2020-10-31,3.259992209920549,5.431124970215635,26.80037836336666,6.838281066227698
5,2020-11-30,14.895036559975503,25.47059447225122,83.62244185399355,7.600507380585945
5,2020-12-31,45.216119669300205,84.33198462607118,85.31241737379132,7.141473092253743
5,2021-01-31,28.702213665681366,46.068591270355476,67.88419869519853,7.602337219996852
5,2021-02-28,13.58478127398604,26.544765102298015,67.29196907915518,6.687950643837145
5,2021-03-31,23.13876417678406,34.96920372273325,43.193369955536895,7.114537344102851
5,2021-04-30,20.661290546657067,31.687982379305247,91.79938415963818,7.537159006357781
5,2021-05-31,21.19053668165147,31.999170935901944,87.36555897532493,8.151819376052394
5,2021-06-30,17.928606372352263,30.624415329735537,74.72704027923605,6.260277888430138
5,2021-07-31,13.440736477434061,21.039573265853793,51.74284944631143,7.597381430938469
5,2021-08-31,26.31617619773861,43.73394302030957,68.1295430094111,7.447323593786936
5,2021-09-30,48.38038055805833,76.11915355811861,82.3895375315794,7.16574263101088
5,2021-10-31,26.26400501474469,42.490207394759985,76.19053590753678,7.07088292948054
5,2021-11-30,18.998233046908712,36.56303060178491,95.76806080263829,6.440226935808416
5,2021-12-31,30.2190902157975,54.57580581353744,87.73316443524024,6.803235072015136
5,2022-01-31,8.095455766327191,16.092870781131733,47.97257476656532,6.282045238065736
5,2022-02-28,17.642157891156277,30.08613551401313,50.806871338708156,6.342092091786246
5,2022-03-31,45.86439864451681,76.70859290946109,86.32175337283647,6.295446536122012
5,2022-04-30,12.911105511991414,19.837936813327897,25.01702786636917,6.795682043731665
5,2022-05-31,11.399530730732769,19.63103729449491,80.80214352607575,7.051719064654053
5,2022-06-30,33.12224940544127,55.080335661512045,89.60842645159931,8.021038020071872
5,2022-07-31,54.61777876617901,105.84665885619394,96.55316988085644,6.992041077498879
5,2022-08-31,22.451226410138986,42.21825129370999,49.76169627367033,7.458005159895545
5,2022-09-30,10.202955625830029,19.485731525655716,28.205470454646353,6.917832397057304
5,2022-10-31,15.178074070854565,23.664305369917294,46.31382217837965,7.106046676537088
5,2022-11-30,6.866480975078604,12.92105496997734,55.11232079236572,7.657389912798251
5,2022-12-31,6.639331632364085,11.791241719066468,50.69433121083488,6.717244355891177
5,2023-01-31,13.709313028880663,20.73772551867077,43.137864656151486,6.445023581481875
5,2023-02-28,16.332641635617716,25.409406679553793,29.180564019058128,7.573530688920215
5,2023-03-31,25.628858480843775,42.785117261766054,67.78071185527313,7.475007914334823
5,2023-04-30,6.549622564124247,11.23541338737806,28.720443126211208,7.1215023610272
5,2023-05-31,5.185949895003843,9.720967529288881,48.41439128397909,7.6627160545475395
5,2023-06-30,17.699325649775417,31.289173202240278,38.9814853640481,6.296592495251231
5,2023-07-31,27.522244203875864,51.30306550442482,71.3718099066091,7.759359176358397
5,2023-08-31,22.814538465448134,40.558514731113135,82.73099671428155,7.329196255961245
5,2023-09-30,29.027843657126496,51.665855744242315,68.79394669458514,7.205266007204626
5,2023-10-31,19.38386499336322,35.93212519529318,57.65472425498136,7.44014253949189
5,2023-11-30,42.27155425834559,74.38340871955671,78.38334587432121,7.276574578189605
5,2023-12-31,14.839088946402306,24.603188261586503,38.93327160240308,6.725899850916614
6,2019-01-31,27.467050963313643,52.57161230469073,80.54976857999695,7.082303922654078
6,2019-02-28,24.500838682839447,40.61667180351453,59.968996114587654,6.9791314338117605
6,2019-03-31,3.8560967861196667,6.59226000678575,32.99677142024484,6.382081129323888
6,2019-04-30,16.349781518759695,31.717249753539825,29.79098255731771,7.087187692837508
6,2019-05-31,32.78614649514117,65.49870396015575,73.65122150180234,6.18944026147191
6,2019-06-30,24.976941939086267,47.825421711747495,58.212202778824306,6.837137111631455
6,2019-07-31,9.166309635403106,15.17165000581245,35.02717407995771,6.283875672390053
6,2019-08-31,17.336382648843596,32.559392936544924,40.26159959164844,6.7197274119610135
6,2019-09-30,26.493343043327837,47.386206281166096,54.5316356174055,7.552247492721317
6,2019-10-31,4.098231985351921,7.617100758801163,30.81122303442894,6.69917379890928
6,2019-11-30,24.883811778663787,40.071802890907215,68.65525983431677,6.727818209245452
6,2019-12-31,16.122944151205118,26.949716491537902,55.12726695698324,7.465670461591501
6,2020-01-31,36.65283271541318,55.33566214151087,99.10930569659766,6.8245576131855
6,2020-02-29,51.78481989706883,90.85540596722359,95.18696000521172,6.362101922350018
6,2020-03-31,18.283200979501725,30.69525258858911,58.96186039632451,7.91174573464972
6,2020-04-30,15.653721578243406,27.654831532022722,54.468200170367,6.881049624115413
6,2020-05-31,19.444382675689845,29.29939553367749,55.42339445854281,7.088689585457234
6,2020-06-30,19.043023049283782,29.892311605067142,84.74836517613537,5.950063383890477
6,2020-07-31,28.02238611700516,49.23470816256018,67.69048473470708,7.44025383193927
6,2020-08-31,22.96871153602264,38.13648587004878,49.22422623826513,7.248044248146282
6,2020-09-30,14.886463390524364,24.40090575855928,39.41934388510689,7.803273693144168
6,2020-10-31,22.51139929868396,36.454417174118674,86.10952506427441,6.5512166574998165
6,2020-11-30,17.089630406287032,25.74207953052261,41.01571408677561,6.453256633157016
6,2020-12-31,20.666960014695263,33.327136964212144,42.430303466080986,7.249093071128078
6,2021-01-31,16.734476897827523,25.32830964962551,74.67384351546868,6.095707021412549
6,2021-02-28,35.7027704058822,65.04880458567882,94.72372057759964,6.774623945417425
6,2021-03-31,29.394013309916993,58.774057087137706,87.57435968120488,6.859497342984966
6,2021-04-30,32.12645636937048,52.366895563610775,68.87763765389965,6.900966751237612
6,2021-05-31,13.190972458148982,23.762830392054646,53.879354178922135,6.130299014031632
6,2021-06-30,9.128810157840775,13.94472096369644,26.62341710102377,6.473759961501793
6,2021-07-31,25.325489280217077,41.87482371960148,57.0171045867477,6.91676130652599
6,2021-08-31,18.164793558042806,35.52234824420689,75.020198890293,6.765101652686925
6,2021-09-30,32.969094811698085,55.99125834173148,86.53806281740819,7.036130950486995
6,2021-10-31,15.210045304009538,23.80263348457898,33.21182294158466,6.467332152940372
6,2021-11-30,38.459222103208994,70.62712485517713,75.71468097674045,7.323505182191249
6,2021-12-31,5.843434549996248,10.2278205608159,47.49538673485477,6.99800942525315
6,2022-01-31,48.7108812594661,93.35523844714925,93.38388342863286,6.167345460661181
6,2022-02-28,26.649854924267153,41.89181260205028,90.90598927576974,6.854239344541252
6,2022-03-31,17.569237128863914,28.368990110881317,32.849533025986084,6.869615076871966
